Date,Amount,Module,Dr/CR,Account,"GL A/C","Contra Account","Transaction Code","Batch No",Reference,Description,"Product Code",Quantity,Source,"Account Name"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,189.81,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,360.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,364.34,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,500.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,313.31,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,518.77",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,289.89,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,373.98,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,291.08,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"2,000.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,276.96,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,291.08,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,120.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,000.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,120.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,350.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,287.28,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,197.79,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,330.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,400.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,330.17,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,359.09,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,330.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,299.57,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,280.08,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,230.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,319.68,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,347.24,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,285.47,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,431.67,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,308.26,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,272.06,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,411.17,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,350.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,271.46,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,150.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,350.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,275.02,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,150.32,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,150.32,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,337.03,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.03,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,81.48,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,203.65,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,257.80,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,158.14,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,100.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,897.78,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,197.51,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"2,120.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,000.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,295.91,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,563.73,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,150.32,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,150.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,736.69,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,260.16,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,277.44,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,226.78,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,050.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,152.95,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,345.47,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,391.03,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,150.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"2,000.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,438.86,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,206.45,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,281.48,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,395.19,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,350.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,492.80",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,000.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,481.93,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,384.14,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,231.57,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,350.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,091.68",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,291.74,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,152.95,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,449.36,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,453.06,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,350.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,592.37,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,354.90,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,000.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,336.31,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,180.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,085.85",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,358.49,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,350.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,150.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,000.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,330.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,164.11,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,309.32,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,463.76,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,465.28,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,310.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,343.03,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,365.25,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,142.35,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,138.76,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,150.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,384.70,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,289.04,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,213.83,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,291.33,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,400.62,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,450.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,266.50,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,595.84,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,290.63,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.03,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,513.32,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,000.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,534.79,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,330.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,301.29,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,376.78,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,199.58,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,278.16,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,145.04,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,000.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,400.56,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,289.49,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,212.56,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
